percent,code,user,ratio
50,B4,corning-7-user,0.8554426693
50,B4,corning-8-user,0.9531543868
50,B5,corning-1-user,0.7305491882
50,B5,corning-2-user,0.6351238837
50,B5,corning-3-user,0.6474926513
50,B5,corning-4-user,0.7541985446
50,B5,corning-5-user,0.7778661166
50,B5,corning-6-user,0.8628741181
50,B5,corning-7-user,0.8377048803
50,B5,corning-8-user,0.9311571603
