percent,code,user,ratio
55,B4,corning-7-user,0.7887340731
55,B4,corning-8-user,0.8832201751
55,B5,corning-1-user,0.7897347331
55,B5,corning-2-user,0.7887600715
55,B5,corning-3-user,0.779985417
55,B5,corning-4-user,0.8073076356
55,B5,corning-5-user,0.8079649729
55,B5,corning-6-user,0.8158934981
55,B5,corning-7-user,0.8218308803
55,B5,corning-8-user,0.8389948071
50,B1,corning-1-user,0.6103805013
50,B1,corning-2-user,0.6129557962
50,B1,corning-3-user,0.6773135227
50,B1,corning-4-user,0.8221492643
50,B1,corning-5-user,1
50,B1,corning-6-user,0.9231658945
50,B1,corning-7-user,1
50,B1,corning-8-user,1
50,B2,corning-1-user,0.6026377028
50,B2,corning-2-user,0.6485213546
50,B2,corning-3-user,0.6480432248
50,B2,corning-4-user,0.772784347
50,B2,corning-5-user,1
50,B2,corning-6-user,1
50,B2,corning-7-user,0.9916204936
50,B2,corning-8-user,0.9645798262
50,B3,corning-1-user,1
50,B3,corning-2-user,0.7513073393
50,B3,corning-3-user,0.4948114908
50,B3,corning-4-user,1
50,B3,corning-5-user,1
50,B3,corning-6-user,1
50,B3,corning-7-user,1
50,B3,corning-8-user,0.7911620351
50,B4,corning-1-user,0.739118001
50,B4,corning-2-user,0.739118001
50,B4,corning-3-user,0.739118001
50,B4,corning-4-user,0.739118001
50,B4,corning-5-user,0.739118001
50,B4,corning-6-user,0.739118001
50,B4,corning-7-user,0.739118001
50,B4,corning-8-user,0.9891654171
50,B5,corning-1-user,0.7492283824
50,B5,corning-2-user,0.7463496236
50,B5,corning-3-user,0.7204444805
50,B5,corning-4-user,0.803102827
50,B5,corning-5-user,0.8029900269
50,B5,corning-6-user,0.8236980879
50,B5,corning-7-user,0.8436583249
50,B5,corning-8-user,0.8958177915
45,B1,corning-1-user,0.6114609888
45,B1,corning-2-user,0.5887471436
45,B1,corning-3-user,0.6372711259
45,B1,corning-4-user,0.7090989101
45,B1,corning-5-user,0.789817391
45,B1,corning-6-user,0.9679387124
45,B1,corning-7-user,0.9877736522
45,B1,corning-8-user,1
45,B2,corning-1-user,0.637586571
45,B2,corning-2-user,0.6146090544
45,B2,corning-3-user,0.6254667253
45,B2,corning-4-user,0.6808013682
45,B2,corning-5-user,0.827395066
45,B2,corning-6-user,1
45,B2,corning-7-user,0.9345736821
45,B2,corning-8-user,0.9946875309
45,B3,corning-1-user,1
45,B3,corning-2-user,0.5489718024
45,B3,corning-3-user,0.4948138735
45,B3,corning-4-user,1
45,B3,corning-5-user,1
45,B3,corning-6-user,1
45,B3,corning-7-user,1
45,B3,corning-8-user,0.8495104392
45,B4,corning-1-user,0.6726469951
45,B4,corning-2-user,0.6726469951
45,B4,corning-3-user,0.6726469951
45,B4,corning-4-user,0.6726469951
45,B4,corning-5-user,0.6726469951
45,B4,corning-6-user,0.6726469951
45,B4,corning-7-user,0.9418420757
45,B4,corning-8-user,1
45,B5,corning-1-user,0.6926426512
45,B5,corning-2-user,0.6872440375
45,B5,corning-3-user,0.6386603627
45,B5,corning-4-user,0.7901385554
45,B5,corning-5-user,0.7909855954
45,B5,corning-6-user,0.8348904494
45,B5,corning-7-user,0.8747459923
45,B5,corning-8-user,0.9659827856
